trackID,genre
7899,folk
5860,soul and reggae
942,classic pop and rock
95,metal
7149,classic pop and rock
3313,folk
2194,soul and reggae
33,folk
3656,soul and reggae
6271,metal
7994,classic pop and rock
1882,pop
7479,folk
6950,metal
8495,metal
6084,classic pop and rock
5286,metal
4814,folk
2353,punk
7887,jazz and blues
8410,folk
4934,folk
1614,pop
19,jazz and blues
2942,classic pop and rock
2120,metal
1561,classic pop and rock
5145,folk
7544,folk
2800,folk
2393,soul and reggae
7601,soul and reggae
5985,metal
3741,metal
858,folk
3069,classic pop and rock
815,soul and reggae
2195,folk
3897,punk
3908,soul and reggae
3435,folk
8140,metal
578,classic pop and rock
1352,jazz and blues
132,soul and reggae
5660,pop
7758,soul and reggae
8036,punk
653,dance and electronica
3401,punk
2535,soul and reggae
7275,jazz and blues
7892,soul and reggae
2176,punk
2893,punk
6108,classic pop and rock
7833,classic pop and rock
5513,soul and reggae
5435,pop
8379,dance and electronica
1533,classic pop and rock
6876,metal
8440,punk
6580,punk
3277,metal
1157,classic pop and rock
3304,classic pop and rock
2823,folk
314,punk
8526,soul and reggae
3404,metal
8463,folk
4681,soul and reggae
7787,punk
839,dance and electronica
4525,folk
5745,soul and reggae
6152,folk
2177,jazz and blues
976,pop
409,folk
6594,punk
5318,pop
310,metal
7216,folk
6814,metal
2046,dance and electronica
32,dance and electronica
1,classic pop and rock
809,folk
8207,folk
6937,metal
1303,punk
2010,soul and reggae
1232,folk
471,metal
8041,punk
7097,punk
4559,punk
2707,pop
5436,folk
2379,classic pop and rock
3163,metal
6668,folk
2633,pop
7381,punk
478,classic pop and rock
7193,folk
708,folk
4736,metal
7425,metal
1936,folk
7754,jazz and blues
2182,folk
3512,soul and reggae
620,dance and electronica
6364,folk
6395,pop
1676,metal
2291,dance and electronica
5067,folk
5883,soul and reggae
3106,classic pop and rock
2411,classic pop and rock
1125,folk
7325,dance and electronica
8046,soul and reggae
4285,folk
4619,punk
1826,pop
6204,dance and electronica
436,dance and electronica
1131,soul and reggae
1280,classic pop and rock
195,folk
8531,classic pop and rock
7504,classic pop and rock
680,folk
6323,punk
3894,folk
6194,dance and electronica
8408,folk
5696,punk
7776,metal
599,folk
1850,dance and electronica
210,punk
788,jazz and blues
4326,folk
2922,metal
7780,classic pop and rock
1962,soul and reggae
1552,classic pop and rock
1515,metal
4325,punk
1269,dance and electronica
6786,classic pop and rock
1382,folk
6659,classic pop and rock
8469,folk
6489,classic pop and rock
4479,folk
6120,folk
7613,classic pop and rock
3607,dance and electronica
1977,classic pop and rock
3687,metal
803,soul and reggae
649,folk
1519,folk
2066,classic pop and rock
5570,soul and reggae
7902,dance and electronica
8449,folk
7826,soul and reggae
7339,folk
4377,classic pop and rock
2831,folk
3550,folk
5019,pop
4435,punk
3568,folk
3024,pop
5693,metal
5247,metal
3567,soul and reggae
3979,dance and electronica
3481,soul and reggae
1523,pop
3542,folk
8298,folk
5713,folk
8067,metal
4273,metal
7365,classic pop and rock
4903,folk
1759,classic pop and rock
4841,pop
8259,classic pop and rock
1108,folk
7984,metal
7408,metal
5731,pop
2703,metal
5641,soul and reggae
2844,classic pop and rock
3072,classic pop and rock
3613,dance and electronica
7807,punk
5766,folk
596,classic pop and rock
5613,soul and reggae
4776,pop
4417,metal
7640,pop
5662,soul and reggae
4047,classic pop and rock
734,soul and reggae
587,pop
3753,folk
601,metal
912,metal
8157,dance and electronica
2492,jazz and blues
2321,dance and electronica
720,folk
3430,folk
7263,punk
2930,pop
7683,folk
94,dance and electronica
6596,folk
5908,soul and reggae
3377,metal
3211,jazz and blues
3535,punk
5472,punk
76,punk
1772,classic pop and rock
4257,folk
6425,punk
7396,dance and electronica
4856,punk
1865,metal
6511,metal
7617,folk
2954,soul and reggae
3026,folk
8017,folk
3320,punk
241,punk
4211,pop
827,punk
2112,classic pop and rock
4810,folk
2039,pop
5853,punk
1696,folk
5396,metal
2521,pop
1578,jazz and blues
3582,punk
7421,pop
7409,folk
1677,punk
8461,soul and reggae
3638,folk
1235,folk
6209,dance and electronica
6377,classic pop and rock
5734,folk
4509,soul and reggae
3721,folk
7885,classic pop and rock
3331,folk
887,metal
7036,folk
6538,folk
3492,soul and reggae
8182,folk
6303,folk
5500,folk
4717,pop
2814,folk
7730,folk
5737,soul and reggae
683,metal
6984,folk
1389,classic pop and rock
8238,classic pop and rock
5515,folk
3475,soul and reggae
5011,classic pop and rock
190,soul and reggae
619,classic pop and rock
3743,classic pop and rock
6794,folk
890,folk
7402,soul and reggae
5872,folk
264,classic pop and rock
1748,soul and reggae
3306,pop
3432,metal
3676,classic pop and rock
8015,classic pop and rock
7727,punk
7037,metal
8236,punk
4078,classic pop and rock
6926,punk
6653,soul and reggae
7418,classic pop and rock
7441,metal
6709,soul and reggae
1282,metal
3891,classic pop and rock
7279,metal
4149,classic pop and rock
3213,classic pop and rock
5733,punk
4702,metal
3806,soul and reggae
3630,pop
4359,folk
735,classic pop and rock
6170,metal
2982,pop
2093,classic pop and rock
3016,punk
8271,metal
3855,soul and reggae
4795,soul and reggae
7430,classic pop and rock
3780,punk
6558,pop
8306,folk
8190,metal
3706,soul and reggae
6999,classic pop and rock
2663,folk
1984,folk
3549,folk
823,soul and reggae
8367,soul and reggae
6605,metal
698,classic pop and rock
7770,folk
2682,soul and reggae
1775,folk
5362,folk
5110,dance and electronica
6863,pop
4095,punk
7492,soul and reggae
5133,classic pop and rock
8395,metal
5331,classic pop and rock
4615,metal
7637,pop
8178,metal
2759,punk
3575,classic pop and rock
4688,classic pop and rock
8409,classic pop and rock
936,dance and electronica
2037,punk
2613,soul and reggae
1497,soul and reggae
926,punk
8460,punk
5979,classic pop and rock
2111,punk
1181,classic pop and rock
953,dance and electronica
482,punk
5533,classic pop and rock
5482,punk
5364,classic pop and rock
6088,punk
2290,metal
4603,soul and reggae
8503,soul and reggae
4054,classic pop and rock
3965,punk
1019,classic pop and rock
386,punk
1790,metal
3831,jazz and blues
6826,punk
8490,metal
4711,punk
2078,jazz and blues
4571,classic pop and rock
6415,punk
3628,folk
6784,metal
3711,soul and reggae
7799,jazz and blues
3521,folk
5706,punk
7117,dance and electronica
7342,classic pop and rock
1077,pop
987,pop
3212,metal
730,pop
4388,soul and reggae
7912,classic pop and rock
5218,classic pop and rock
794,metal
7702,jazz and blues
2123,pop
3508,classic pop and rock
5452,classic pop and rock
3561,classic pop and rock
6457,punk
3130,classic pop and rock
6721,punk
6223,soul and reggae
363,folk
8504,folk
8544,soul and reggae
3621,punk
4461,dance and electronica
4716,punk
6552,pop
1967,pop
4180,folk
5953,metal
6185,metal
6381,folk
7284,soul and reggae
3010,punk
1668,classic pop and rock
260,classic pop and rock
6176,metal
3379,classic pop and rock
3264,classic pop and rock
551,metal
624,pop
486,punk
3643,metal
3972,metal
5842,pop
1948,dance and electronica
7360,classic pop and rock
7094,folk
685,metal
5404,soul and reggae
4109,metal
2901,classic pop and rock
7869,punk
6783,folk
145,soul and reggae
6106,classic pop and rock
3115,classic pop and rock
4354,metal
4486,folk
4133,jazz and blues
5040,metal
4204,folk
2769,pop
2773,jazz and blues
6643,folk
5826,punk
565,dance and electronica
7706,folk
3109,folk
226,folk
3890,dance and electronica
4111,dance and electronica
7583,folk
7427,folk
1219,classic pop and rock
597,punk
3660,pop
6299,classic pop and rock
2804,classic pop and rock
4113,classic pop and rock
184,soul and reggae
4402,folk
7720,folk
7292,folk
1867,metal
6547,classic pop and rock
6996,folk
8326,punk
639,punk
840,jazz and blues
1216,jazz and blues
2696,dance and electronica
2436,folk
3795,jazz and blues
7136,folk
5057,classic pop and rock
7151,folk
1646,classic pop and rock
5329,soul and reggae
7171,pop
593,soul and reggae
6402,soul and reggae
2294,metal
1023,punk
1317,folk
6915,metal
6230,soul and reggae
3497,folk
3416,punk
2137,classic pop and rock
6884,metal
1761,dance and electronica
7059,soul and reggae
4084,folk
3373,metal
4487,pop
4242,classic pop and rock
6488,soul and reggae
7500,jazz and blues
1008,soul and reggae
742,classic pop and rock
3108,pop
1621,soul and reggae
4072,soul and reggae
3956,punk
7543,dance and electronica
6736,punk
3394,classic pop and rock
2136,folk
7393,punk
6666,folk
3445,soul and reggae
6906,soul and reggae
4085,punk
8381,pop
2389,metal
3376,classic pop and rock
5960,metal
6419,soul and reggae
6811,metal
1474,classic pop and rock
8343,metal
8454,metal
